image_name,number_label
552507_19ch1,1.0
1739935_19ch0,1.0
1130967_25ch1,2.0
31942_26ch0,1.0
1391419_23ch1,1.0
2175580_25ch0,1.0
1280618_20ch0,1.0
2355508_25ch1,1.0
1890301_25ch0,1.0
217821_20ch1,1.0
2083113_25ch0,1.0
1193448_25ch1,1.0
453120_08ch0,1.0
2453295_25ch0,1.0
316557_08ch0,1.0
1862267_25ch1,2.0
1771932_25ch0,1.0
1946744_20ch1,2.0
1374681_20ch0,1.0
657843_23ch0,1.0
300584_19ch1,1.0
1144689_25ch1,1.0
475366_06ch0,1.0
1405567_25ch1,1.0
722382_30ch1,1.0
256724_23ch0,1.0
1190536_23ch1,1.0
46165_23ch1,1.0
1910240_25ch0,1.0
403223_08ch0,1.0
1820663_20ch1,1.0
14105_19ch0,2.0
1976485_25ch0,1.0
1577485_25ch0,1.0
1140550_23ch0,1.0
510719_19ch1,1.0
30836_07ch1,1.0
292189_23ch1,1.0
963926_23ch1,1.0
896782_25ch1,1.0
2372156_25ch0,1.0
1383148_19ch1,1.0
864120_19ch1,1.0
876686_19ch1,2.0
1374349_25ch1,2.0
1238097_23ch0,1.0
383485_20ch1,1.0
1596401_19ch1,1.0
666506_07ch1,1.0
801332_07ch1,1.0
43721_26ch1,1.0
164493_23ch0,1.0
1005379_25ch1,2.0
2126498_19ch0,1.0
1500914_25ch0,1.0
584724_20ch1,1.0
1122948_25ch1,1.0
1681135_23ch1,1.0
1289683_23ch1,1.0
166553_30ch0,1.0
10501_20ch0,1.0
785851_30ch1,1.0
1825704_23ch0,1.0
1316673_25ch1,1.0
2104850_25ch0,1.0
1533312_23ch0,1.0
350682_08ch1,1.0
882251_23ch0,1.0
1897050_20ch0,1.0
589434_19ch0,2.0
1162260_19ch0,1.0
567677_25ch0,1.0
1669830_19ch1,1.0
1076175_23ch1,1.0
440953_02ch1,1.0
1805438_19ch0,1.0
1185388_19ch1,1.0
133646_19ch1,1.0
1584550_23ch1,1.0
198705_23ch1,1.0
767530_23ch0,1.0
2325508_25ch1,2.0
1845187_25ch1,1.0
233493_07ch0,1.0
2204842_19ch1,1.0
250677_08ch0,1.0
533700_25ch0,2.0
1900751_20ch0,1.0
938686_25ch1,1.0
1623666_25ch1,1.0
138846_19ch0,2.0
782205_30ch1,1.0
70543_06ch1,1.0
497275_20ch0,1.0
367747_06ch1,1.0
420813_19ch1,1.0
1372247_23ch0,1.0
298760_23ch0,1.0
293721_08ch1,1.0
1833895_25ch1,1.0
703978_20ch1,1.0
1374718_19ch1,1.0
1238589_19ch0,1.0
2038441_20ch1,1.0
724675_25ch0,1.0
1149835_20ch0,0.0
1204803_19ch1,1.0
1591959_20ch0,1.0
228856_08ch1,1.0
1376442_19ch1,1.0
1209074_25ch1,1.0
1292864_20ch1,1.0
2095304_20ch1,1.0
639464_23ch1,1.0
2253506_25ch0,9.0
167567_01ch1,1.0
895841_19ch1,1.0
1112921_23ch1,1.0
2345215_25ch1,1.0
115793_20ch1,1.0
450012_19ch1,1.0
1818849_20ch1,1.0
990052_19ch1,1.0
2360467_20ch0,2.0
629412_30ch1,1.0
1650776_19ch1,1.0
1091713_19ch1,1.0
979931_25ch0,1.0
798721_30ch1,1.0
659136_25ch0,1.0
1822122_23ch1,1.0
1350981_25ch0,0.0
315646_02ch1,1.0
352753_06ch1,1.0
861979_20ch1,1.0
1954209_19ch1,1.0
1501770_23ch1,1.0
1945822_23ch0,1.0
1302766_25ch0,1.0
811301_19ch1,1.0
1957935_19ch0,1.0
2224252_25ch1,1.0
1550837_25ch0,1.0
1814609_23ch0,1.0
1244396_25ch0,1.0
338935_30ch0,1.0
2322135_25ch0,1.0
1621005_20ch1,1.0
2035042_19ch0,1.0
1713421_20ch0,1.0
1959669_20ch0,1.0
1717785_23ch0,1.0
181339_07ch0,1.0
1784163_25ch1,1.0
2052996_20ch0,1.0
2079118_25ch1,1.0
1244792_23ch0,1.0
1552611_19ch0,1.0
142443_19ch1,11.0
436480_08ch0,1.0
50083_26ch0,1.0
1688267_20ch1,2.0
1404262_19ch1,1.0
167909_19ch1,1.0
1493761_19ch0,3.0
1057656_23ch0,1.0
292874_19ch1,1.0
604504_07ch0,1.0
64845_06ch1,1.0
377423_23ch1,1.0
1822824_25ch1,1.0
463425_19ch0,1.0
306598_02ch1,3.0
199005_23ch1,1.0
517632_06ch0,1.0
1732507_19ch1,1.0
149462_19ch0,1.0
197675_01ch0,1.0
1837974_25ch0,1.0
837762_30ch1,1.0
624450_07ch0,1.0
263541_19ch1,1.0
1573440_20ch1,1.0
710096_30ch1,1.0
17489_26ch1,1.0
1777035_20ch1,2.0
189785_08ch1,1.0
882475_23ch1,1.0
1418466_23ch0,1.0
2055884_19ch1,1.0
1389198_23ch0,1.0
1270588_25ch0,1.0
696062_19ch1,1.0
1989602_19ch1,1.0
737506_19ch0,1.0
451532_07ch0,1.0
365431_30ch0,1.0
1233621_25ch1,1.0
1439581_25ch1,1.0
149251_08ch1,1.0
357392_08ch0,1.0
2476115_25ch1,1.0
67281_23ch0,1.0
1435204_19ch1,1.0
1390242_20ch0,1.0
1368623_23ch1,1.0
1400209_20ch1,2.0
677959_19ch0,1.0
120356_08ch0,1.0
561371_23ch1,1.0
2386454_20ch1,1.0
1104436_25ch1,1.0
681580_19ch0,1.0
2096132_19ch0,1.0
1973090_23ch1,1.0
480284_19ch1,1.0
1650258_20ch0,1.0
1314121_19ch1,1.0
422382_23ch0,1.0
1239884_19ch0,1.0
1000244_25ch0,2.0
473018_06ch0,1.0
2476573_25ch0,1.0
1178079_23ch0,1.0
1171079_19ch1,1.0
2465768_25ch0,1.0
514775_30ch0,1.0
6356_02ch1,1.0
474219_06ch0,3.0
1368562_25ch0,2.0
803979_30ch1,1.0
336309_19ch1,1.0
815831_25ch0,2.0
2058822_19ch0,1.0
1506705_19ch1,1.0
461419_19ch0,1.0
742296_30ch1,1.0
1601897_20ch1,1.0
1272652_19ch0,1.0
108352_01ch0,1.0
1523275_23ch0,1.0
749796_25ch1,1.0
1708186_19ch0,1.0
424501_06ch1,1.0
805191_25ch1,1.0
1049769_19ch0,1.0
98745_01ch1,1.0
789978_19ch0,1.0
660579_25ch0,2.0
887196_23ch0,1.0
483713_19ch0,3.0
1347817_23ch1,1.0
2036736_20ch0,1.0
1926186_23ch0,1.0
1331266_20ch0,1.0
1608045_19ch1,1.0
1245969_25ch1,1.0
863933_20ch0,1.0
2364804_20ch1,1.0
1351298_23ch0,1.0
1383792_19ch1,1.0
1901725_25ch1,1.0
907787_25ch0,1.0
354937_02ch1,1.0
184404_06ch0,1.0
123956_23ch0,1.0
946092_23ch1,1.0
976299_23ch1,1.0
718000_30ch1,1.0
2325734_25ch1,1.0
872482_20ch0,1.0
354919_06ch1,1.0
33661_23ch0,1.0
2118002_25ch0,1.0
569472_20ch0,1.0
262117_23ch1,1.0
626170_19ch0,1.0
2135444_25ch0,2.0
200888_23ch1,1.0
1405955_25ch1,1.0
369692_06ch0,1.0
174540_08ch0,1.0
2253432_25ch1,1.0
867124_23ch0,1.0
1914824_19ch0,1.0
566134_23ch1,0.0
1699530_25ch1,1.0
1516699_23ch1,1.0
491800_25ch0,1.0
308030_20ch0,1.0
1861781_25ch1,1.0
159290_06ch1,1.0
1924920_25ch0,1.0
1539168_25ch1,1.0
816162_23ch1,2.0
326700_08ch1,1.0
1136397_20ch0,1.0
891818_07ch1,1.0
2460891_20ch1,1.0
474390_06ch1,1.0
1073877_19ch0,1.0
723126_30ch0,1.0
1347406_20ch1,1.0
476377_19ch1,1.0
1072572_25ch1,3.0
243930_06ch0,1.0
1715081_19ch0,1.0
171678_20ch1,1.0
649340_25ch1,1.0
601783_30ch0,1.0
333810_19ch0,1.0
290789_19ch1,2.0
2090909_19ch1,1.0
450281_20ch0,1.0
615232_19ch1,1.0
330353_02ch0,1.0
1761591_23ch1,1.0
1270895_19ch1,1.0
2099403_25ch1,1.0
2058909_20ch0,1.0
686445_19ch1,1.0
304670_23ch0,1.0
2673659_25ch1,1.0
880791_20ch1,1.0
763575_25ch1,1.0
1213315_25ch0,2.0
1201688_23ch1,1.0
384879_08ch1,1.0
1572376_20ch1,2.0
229516_06ch1,1.0
1916673_19ch1,1.0
1380994_19ch1,1.0
689426_19ch1,1.0
2616779_25ch1,1.0
577335_23ch1,1.0
1178596_25ch0,2.0
2372872_25ch0,2.0
592488_25ch0,1.0
2174840_19ch0,1.0
1153626_23ch0,
309373_07ch1,
1212160_23ch0,
713600_07ch1,
299068_23ch1,
129493_23ch1,
879671_19ch1,
1092971_19ch0,
1890416_20ch1,
1509993_19ch0,
452262_08ch0,
1795394_20ch0,
320980_02ch0,
77020_19ch1,
1827307_23ch1,
2224991_25ch1,
2395557_25ch1,
1782919_19ch1,
227962_20ch1,
1864639_23ch1,
1478013_20ch1,
2086683_25ch0,
1687837_23ch0,
1592724_23ch1,
210560_23ch0,
1423647_25ch1,
462364_08ch0,
1551282_25ch0,
1643955_20ch1,
215265_08ch0,
680191_25ch0,
2220929_25ch1,
256791_27ch0,
246756_29ch1,
1900348_20ch0,
1148746_19ch0,
1687360_20ch1,
200039_20ch0,
1851508_20ch0,
671489_23ch0,
1850961_20ch0,
2148059_25ch0,
1158270_23ch0,
1221502_20ch1,
291287_29ch1,
985526_23ch0,
1242526_25ch0,
1562899_23ch1,
1642095_25ch0,
1090537_23ch1,
750686_19ch1,
2366083_20ch0,
1070153_23ch1,
1274118_20ch0,
925045_25ch1,
1952707_25ch0,
985252_20ch1,
1694307_20ch0,
2108883_20ch0,
1394674_23ch1,
2351198_25ch1,
1130770_19ch1,
87765_02ch0,
2083149_25ch0,
1098720_25ch0,
787474_23ch1,
2076017_20ch0,
542579_25ch1,
1310239_25ch0,
1973313_25ch1,
1250610_20ch0,
1398033_20ch0,
1776832_19ch1,
1787814_23ch0,
1749347_20ch0,
1040513_25ch0,
1500400_19ch1,
1940969_25ch1,
106053_08ch0,
1910710_23ch0,
1065699_20ch1,
1039363_23ch1,
1311094_25ch1,
1692265_25ch1,
84966_19ch0,
915509_19ch0,
697188_19ch1,
58865_19ch0,
1822445_19ch0,
1944130_19ch1,
2388030_25ch1,
162403_06ch1,
1865303_20ch0,
1334046_23ch1,
2392503_25ch1,
864354_23ch1,
257176_01ch0,
391270_07ch0,
1190428_20ch0,
405870_08ch0,
2353504_20ch1,
1547840_25ch0,
1690102_25ch1,
2183749_25ch1,
1938472_25ch0,
1348311_25ch1,
1122335_19ch0,
1783786_23ch0,
973603_19ch0,
1342866_20ch1,
990080_19ch1,
1219599_23ch1,
591931_25ch1,
997469_23ch0,
414240_07ch0,
286606_02ch0,
1158411_19ch1,
1614270_19ch1,
1100675_25ch0,
1898783_25ch1,
2319185_19ch0,
2148943_25ch0,
1818498_25ch1,
883963_20ch0,
109187_08ch1,
937807_20ch0,
1125419_25ch1,
681995_30ch1,
1333608_19ch1,
1433779_19ch0,
1219689_19ch1,
633425_19ch0,
1778770_25ch1,
2014051_19ch1,
2068226_25ch0,
1440682_19ch0,
455859_08ch0,
903257_25ch0,
1458169_23ch1,
171069_08ch0,
2232989_19ch1,
360406_01ch1,
1214270_19ch1,
1940817_19ch1,
475893_23ch1,
557508_08ch1,
1687530_23ch0,
2484896_25ch1,
310851_29ch0,
1788899_20ch1,
1473602_19ch1,
182003_23ch0,
1151757_19ch0,
989749_20ch1,
1468367_25ch0,
131199_23ch0,
1875260_20ch0,
496984_23ch1,
163856_23ch1,
865449_20ch0,
223437_27ch0,
2396112_20ch0,
2038921_19ch1,
1205687_20ch0,
99709_20ch0,
544603_20ch1,
1314848_19ch1,
252094_23ch0,
27583_06ch0,
1523824_23ch0,
40348_02ch0,
681647_30ch0,
2329626_25ch1,
1924060_23ch1,
1085181_19ch1,
2416347_25ch0,
1268318_19ch1,
2275160_19ch0,
587859_25ch1,
556316_19ch0,
791528_19ch1,
613483_23ch0,
1455102_19ch0,
424699_23ch0,
133589_01ch0,
171030_23ch0,
1930072_23ch1,
529937_19ch1,
332823_02ch1,
1950025_23ch1,
727359_30ch0,
220520_27ch0,
477702_07ch1,
1536159_25ch0,
911159_25ch0,
1377075_25ch0,
79440_23ch1,
361142_06ch0,
14660_06ch1,
1926800_20ch1,
1005125_20ch0,
406249_06ch1,
868227_23ch1,
1350465_25ch0,
1912586_20ch0,
517436_06ch0,
1597443_25ch0,
1374613_25ch0,
662927_23ch0,
201636_19ch1,
368137_19ch0,
2321272_19ch1,
457033_07ch1,
427576_23ch1,
1100603_19ch1,
1582245_20ch1,
183886_02ch1,
1799017_19ch1,
2391918_25ch0,
978658_23ch0,
2101694_25ch0,
1545066_20ch0,
1281252_25ch0,
612244_20ch0,
1970956_19ch0,
1355487_19ch0,
711669_20ch1,
470687_08ch1,
1765179_20ch1,
